lbd,S,freq,mu
1.51144e-06,-85.0,198348897739903.66,-84.20749995702421
1.51142e-06,-80.8851619,198351522409389.84,-84.20487213415058
1.5114e-06,-85.0,198354147148339.28,-84.20224424173023
1.51138e-06,-83.3575877,198356771956754.75,-84.1996162797604
1.51136e-06,-79.8826972,198359396834639.0,-84.19698824823833
1.51134e-06,-80.8095588,198362021781994.78,-84.19436014716125
1.51132e-06,-81.645527,198364646798824.88,-84.1917319765264
1.5113e-06,-78.8098533,198367271885132.0,-84.18910373633103
1.51128e-06,-85.0,198369897040918.97,-84.18647542657236
1.51126e-06,-78.1174972,198372522266188.47,-84.18384704724767
1.51124e-06,-80.9842878,198375147560943.3,-84.18121859835415
1.51122e-06,-82.4693463,198377772925186.28,-84.17859007988902
1.5112e-06,-79.9359212,198380398358920.06,-84.17596149184959
1.51118e-06,-78.406974,198383023862147.47,-84.17333283423305
1.51116e-06,-82.3432645,198385649434871.22,-84.17070410703666
1.51114e-06,-83.1854291,198388275077094.1,-84.16807531025765
1.51112e-06,-85.0,198390900788818.9,-84.1654464438932
1.5111e-06,-80.4505344,198393526570048.3,-84.16281750794066
1.51108e-06,-77.3427705,198396152420785.16,-84.16018850239716
1.51106e-06,-79.9220716,198398778341032.12,-84.15755942726003
1.51104e-06,-78.4010066,198401404330792.03,-84.15493028252644
1.51102e-06,-77.8713614,198404030390067.66,-84.15230106819361
1.511e-06,-80.9736548,198406656518861.7,-84.14967178425886
1.51098e-06,-78.7889478,198409282717176.9,-84.1470424307194
1.51096e-06,-82.8478953,198411908985016.16,-84.14441300757237
1.51094e-06,-78.3660122,198414535322382.1,-84.14178351481512
1.51092e-06,-84.4890137,198417161729277.53,-84.13915395244484
1.5109e-06,-81.6288127,198419788205705.22,-84.13652432045878
1.51088e-06,-85.0,198422414751667.88,-84.13389461885419
1.51086e-06,-76.1082269,198425041367168.38,-84.13126484762822
1.51084e-06,-79.9857859,198427668052209.38,-84.1286350067782
1.51082e-06,-83.2298731,198430294806793.7,-84.12600509630131
1.5108e-06,-80.2206361,198432921630924.0,-84.12337511619486
1.51078e-06,-79.3778721,198435548524603.2,-84.120745066456
1.51076e-06,-85.0,198438175487833.94,-84.11811494708199
1.51074e-06,-83.4732642,198440802520619.03,-84.1154847580701
1.51072e-06,-81.1077148,198443429622961.25,-84.1128544994175
1.5107e-06,-85.0,198446056794863.3,-84.11022417112147
1.51068e-06,-80.1201986,198448684036328.0,-84.10759377317925
1.51066e-06,-79.5689649,198451311347358.12,-84.10496330558802
1.51064e-06,-85.0,198453938727956.34,-84.10233276834511
1.51062e-06,-80.8542698,198456566178125.56,-84.09970216144761
1.5106e-06,-79.7782983,198459193697868.4,-84.09707148489291
1.51058e-06,-85.0,198461821287187.7,-84.09444073867816
1.51056e-06,-77.0498376,198464448946086.22,-84.09180992280058
1.51054e-06,-84.5508271,198467076674566.72,-84.08917903725742
1.51052e-06,-84.5279433,198469704472631.97,-84.08654808204592
1.5105e-06,-78.2679593,198472332340284.7,-84.08391705716335
1.51048e-06,-85.0,198474960277527.66,-84.08128596260691
1.51046e-06,-84.1573241,198477588284363.72,-84.07865479837376
1.51044e-06,-79.2270629,198480216360795.53,-84.07602356446127
1.51042e-06,-82.2328928,198482844506825.9,-84.07339226086657
1.5104e-06,-80.2028694,198485472722457.62,-84.07076088758691
1.51038e-06,-79.3917665,198488101007693.4,-84.06812944461957
1.51036e-06,-81.8440256,198490729362536.1,-84.0654979319617
1.51034e-06,-85.0,198493357786988.34,-84.06286634961063
1.51032e-06,-80.6951338,198495986281053.0,-84.06023469756352
1.5103e-06,-78.3559609,198498614844732.84,-84.05760297581757
1.51028e-06,-85.0,198501243478030.56,-84.05497118437012
1.51026e-06,-76.9534814,198503872180949.0,-84.0523393232183
1.51024e-06,-77.494865,198506500953490.84,-84.04970739235942
1.51022e-06,-85.0,198509129795658.9,-84.04707539179068
1.5102e-06,-79.4595714,198511758707455.97,-84.04444332150928
1.51018e-06,-79.5070418,198514387688884.75,-84.0418111815125
1.51016e-06,-85.0,198517016739948.1,-84.0391789717975
1.51014e-06,-78.4226016,198519645860648.7,-84.03654669236158
1.51012e-06,-85.0,198522275050989.3,-84.03391434320197
1.5101e-06,-83.3159238,198524904310972.78,-84.03128192431583
1.51008e-06,-79.6198767,198527533640601.8,-84.02864943570046
1.51006e-06,-84.154783,198530163039879.22,-84.02601687735304
1.51004e-06,-85.0,198532792508807.72,-84.02338424927085
1.51002e-06,-79.4879586,198535422047390.1,-84.02075155145108
1.51e-06,-82.8046169,198538051655629.16,-84.01811878389096
1.50998e-06,-84.6565395,198540681333527.6,-84.01548594658775
1.50996e-06,-77.4723467,198543311081088.25,-84.01285303953864
1.50994e-06,-73.8835917,198545940898313.84,-84.01022006274088
1.50992e-06,-66.6246036,198548570785207.16,-84.0075870161917
1.5099e-06,-60.3984746,198551200741771.0,-84.0049538998883
1.50988e-06,-59.389726,198553830768008.06,-84.00232071382797
1.50986e-06,-62.3147963,198556460863921.16,-83.99968745800788
1.50984e-06,-68.7750968,198559091029513.06,-83.99705413242529
1.50982e-06,-75.7727539,198561721264786.53,-83.9944207370774
1.5098e-06,-79.6969398,198564351569744.34,-83.99178727196144
1.50978e-06,-76.3801485,198566981944389.25,-83.98915373707467
1.50976e-06,-79.4801972,198569612388724.03,-83.9865201324143
1.50974e-06,-81.1858599,198572242902751.47,-83.98388645797755
1.50972e-06,-79.7992071,198574873486474.3,-83.98125271376163
1.5097e-06,-85.0,198577504139895.34,-83.97861889976382
1.50968e-06,-85.0,198580134863017.3,-83.97598501598131
1.50966e-06,-81.3708236,198582765655843.03,-83.9733510624113
1.50964e-06,-83.2874703,198585396518375.25,-83.97071703905105
1.50962e-06,-81.8096968,198588027450616.72,-83.96808294589779
1.5096e-06,-84.4740741,198590658452570.22,-83.96544878294876
1.50958e-06,-83.5853484,198593289524238.53,-83.96281455020114
1.50956e-06,-80.5857531,198595920665624.4,-83.96018024765222
1.50954e-06,-80.4305885,198598551876730.66,-83.95754587529915
1.50952e-06,-78.6489256,198601183157560.0,-83.9549114331392
1.5095e-06,-85.0,198603814508115.28,-83.95227692116956
1.50948e-06,-85.0,198606445928399.2,-83.94964233938751
1.50946e-06,-78.7289625,198609077418414.53,-83.94700768779026
1.50944e-06,-81.4893227,198611708978164.1,-83.944372966375
1.50942e-06,-80.2439188,198614340607650.62,-83.94173817513898
1.5094e-06,-78.3911845,198616972306876.9,-83.93910331407943
1.50938e-06,-76.9891565,198619604075845.72,-83.93646838319356
1.50936e-06,-85.0,198622235914559.8,-83.9338333824786
1.50934e-06,-78.6306639,198624867823022.0,-83.93119831193175
1.50932e-06,-79.2371752,198627499801235.0,-83.9285631715503
1.5093e-06,-78.9058958,198630131849201.6,-83.92592796133144
1.50928e-06,-78.9324964,198632763966924.62,-83.92329268127234
1.50926e-06,-79.9897946,198635396154406.78,-83.92065733137031
1.50924e-06,-85.0,198638028411650.9,-83.91802191162247
1.50922e-06,-81.1372675,198640660738659.72,-83.91538642202615
1.5092e-06,-85.0,198643293135435.97,-83.91275086257856
1.50918e-06,-78.2350117,198645925601982.53,-83.91011523327684
1.50916e-06,-75.8871269,198648558138302.1,-83.90747953411828
1.50914e-06,-77.7934556,198651190744397.47,-83.90484376510008
1.50912e-06,-78.7765067,198653823420271.4,-83.90220792621949
1.5091e-06,-80.0291041,198656456165926.7,-83.89957201747372
1.50908e-06,-77.2556496,198659088981366.12,-83.89693603885995
1.50906e-06,-75.6259565,198661721866592.44,-83.89429999037544
1.50904e-06,-82.3353901,198664354821608.44,-83.89166387201742
1.50902e-06,-85.0,198666987846416.88,-83.8890276837831
1.509e-06,-80.6649051,198669620941020.53,-83.88639142566971
1.50898e-06,-83.9466686,198672254105422.22,-83.88375509767442
1.50896e-06,-77.1344327,198674887339624.62,-83.88111869979457
1.50894e-06,-78.6273489,198677520643630.66,-83.87848223202721
1.50892e-06,-81.7455385,198680154017442.94,-83.87584569436974
1.5089e-06,-82.1767456,198682787461064.34,-83.87320908681927
1.50888e-06,-85.0,198685420974497.66,-83.87057240937303
1.50886e-06,-80.8042893,198688054557745.6,-83.86793566202827
1.50884e-06,-78.3344592,198690688210810.97,-83.8652988447822
1.50882e-06,-78.752801,198693321933696.53,-83.86266195763207
1.5088e-06,-81.4618061,198695955726405.1,-83.86002500057504
1.50878e-06,-81.5197231,198698589588939.4,-83.85738797360837
1.50876e-06,-77.6401571,198701223521302.25,-83.85475087672926
1.50874e-06,-81.1395942,198703857523496.4,-83.85211370993495
1.50872e-06,-85.0,198706491595524.7,-83.84947647322262
1.5087e-06,-85.0,198709125737389.8,-83.84683916658953
1.50868e-06,-79.5279284,198711759949094.6,-83.84420179003288
1.50866e-06,-82.4800872,198714394230641.75,-83.84156434354995
1.50864e-06,-79.6316339,198717028582034.12,-83.83892682713788
1.50862e-06,-81.3153731,198719663003274.53,-83.83628924079386
1.5086e-06,-82.6047581,198722297494365.62,-83.83365158451524
1.50858e-06,-85.0,198724932055310.3,-83.83101385829909
1.50856e-06,-78.5961053,198727566686111.25,-83.82837606214275
1.50854e-06,-80.8793838,198730201386771.3,-83.82573819604337
1.50852e-06,-78.6378166,198732836157293.25,-83.82310025999818
1.5085e-06,-85.0,198735470997679.8,-83.82046225400443
1.50848e-06,-81.3207197,198738105907933.8,-83.8178241780593
1.50846e-06,-85.0,198740740888058.03,-83.81518603216
1.50844e-06,-79.9459318,198743375938055.2,-83.81254781630382
1.50842e-06,-81.2104037,198746011057928.16,-83.80990953048787
1.5084e-06,-85.0,198748646247679.66,-83.80727117470943
1.50838e-06,-85.0,198751281507312.5,-83.8046327489657
1.50836e-06,-78.8248789,198753916836829.4,-83.80199425325394
1.50834e-06,-80.301739,198756552236233.2,-83.79935568757134
1.50832e-06,-78.6488607,198759187705526.7,-83.79671705191505
1.5083e-06,-80.103713,198761823244712.6,-83.79407834628238
1.50828e-06,-79.6550187,198764458853793.75,-83.79143957067049
1.50826e-06,-80.267526,198767094532772.88,-83.78880072507665
1.50824e-06,-78.9181106,198769730281652.78,-83.78616180949805
1.50822e-06,-85.0,198772366100436.28,-83.78352282393188
1.5082e-06,-83.5879432,198775001989126.1,-83.78088376837539
1.50818e-06,-81.5776461,198777637947725.06,-83.77824464282577
1.50816e-06,-80.0271041,198780273976235.94,-83.77560544728024
1.50814e-06,-85.0,198782910074661.5,-83.77296618173602
1.50812e-06,-83.9397207,198785546243004.53,-83.77032684619033
1.5081e-06,-80.7169852,198788182481267.8,-83.76768744064039
1.50808e-06,-78.5144697,198790818789454.12,-83.76504796508341
1.50806e-06,-80.653366,198793455167566.28,-83.76240841951658
1.50804e-06,-85.0,198796091615607.0,-83.75976880393716
1.50802e-06,-78.7000254,198798728133579.16,-83.75712911834229
1.508e-06,-80.1502979,198801364721485.4,-83.7544893627293
1.50798e-06,-79.2850965,198804001379328.62,-83.75184953709532
1.50796e-06,-85.0,198806638107111.6,-83.74920964143757
1.50794e-06,-80.7823134,198809274904837.06,-83.74656967575328
1.50792e-06,-85.0,198811911772507.84,-83.74392964003964
1.5079e-06,-78.8801643,198814548710126.66,-83.74128953429394
1.50788e-06,-82.2704451,198817185717696.34,-83.73864935851331
1.50786e-06,-85.0,198819822795219.72,-83.73600911269496
1.50784e-06,-82.7538275,198822459942699.5,-83.73336879683615
1.50782e-06,-81.805217,198825097160138.5,-83.73072841093406
1.5078e-06,-85.0,198827734447539.47,-83.72808795498595
